host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20883050,1,7,1.31091,103.88131,2,60,1,63,20190810,1.12,37,342
20883050,1,7,1.3103,103.88191,2,60,1,35,20190803,0.63,37,350
25713960,1,8,1.29435,103.83551,2,125,1,1,20150116,0.02,1,0
1280862,1,11,1.30505,103.79822,2,82,4,3,20180913,0.08,1,365
25872707,3,4,1.33199,103.94126,3,150,30,0,-1,-1.0,1,0
23530644,1,15,1.3293,103.85402,2,50,1,0,-1,-1.0,1,0
23722617,1,7,1.31553,103.88662,3,181,5,62,20190802,1.17,84,34
25989759,1,10,1.30722,103.85733,1,37,1,0,-1,-1.0,1,0
25996335,1,20,1.31408,103.854,2,92,1,8,20170704,0.15,9,266
11463785,4,26,1.37043,103.83038,2,37,29,3,20180217,0.12,3,364
14521708,1,10,1.30147,103.84732,3,100,5,1,20150321,0.02,67,0
25974243,2,33,1.30438,103.76162,2,229,3,0,-1,-1.0,1,0
13468566,1,5,1.27546,103.84014,3,158,6,3,20190812,0.06,4,363
26234557,2,30,1.38088,103.75983,3,160,2,4,20160126,0.07,1,0
26235335,1,20,1.31403,103.84667,2,60,1,3,20150815,0.05,1,0
8492007,1,21,1.31977,103.85305,3,300,7,25,20190421,0.45,203,275
25996335,1,20,1.31326,103.85289,3,390,1,157,20190826,2.95,9,265
23772720,1,18,1.29611,103.82991,2,69,21,16,20190804,0.32,4,141
4430782,1,5,1.28257,103.83125,2,132,2,2,20171222,0.04,1,362
20883050,1,7,1.31153,103.88118,2,60,1,17,20190721,0.32,37,347
20883050,1,7,1.31105,103.88313,2,60,1,55,20190805,1.0,37,342
3622214,1,21,1.31445,103.84049,2,208,1,0,-1,-1.0,1,0
26509979,1,16,1.28095,103.84155,3,164,2,5,20170501,0.12,1,0
4705949,3,4,1.33043,103.94814,2,56,3,39,20190808,0.79,13,75
2927830,1,35,1.35376,103.83178,2,49,3,70,20190225,1.27,3,0
2927830,5,31,1.35332,103.82851,2,49,3,98,20190212,1.79,3,0
26823765,1,6,1.30634,103.84011,3,160,3,76,20190814,1.63,6,158
4705949,3,4,1.32873,103.94814,2,67,3,56,20190602,1.08,13,71
4705949,3,4,1.3284,103.94773,2,67,3,76,20190809,1.38,13,73
4705949,3,4,1.33027,103.94787,2,67,3,71,20190823,1.38,13,74
8492007,1,10,1.30163,103.84839,3,137,7,18,20190513,0.32,203,361
3274080,3,4,1.30877,103.90962,3,90,2,21,20190811,0.39,2,29
2927830,1,35,1.35426,103.82829,2,49,3,61,20190224,1.11,3,0
13468566,1,5,1.27599,103.8406,3,158,6,6,20190709,0.12,4,340
8492007,1,21,1.32669,103.84227,3,300,10,31,20190728,0.56,203,365
10915406,1,7,1.31537,103.88546,2,154,1,0,-1,-1.0,1,364
20870482,1,16,1.27962,103.83986,3,250,3,41,20190810,0.75,9,65
11463785,1,20,1.3151,103.8585,3,81,29,9,20190707,0.17,3,211
20883050,1,7,1.3114,103.88322,2,60,1,25,20190812,0.47,37,353
26900117,1,20,1.31779,103.85225,3,224,30,13,20171216,0.26,3,365
6609641,1,18,1.31539,103.82758,3,149,7,14,20180920,0.27,19,0
14521708,1,10,1.30244,103.84733,3,90,5,9,20190718,0.17,67,55
4705949,3,4,1.32845,103.94697,2,69,3,43,20190816,0.83,13,84
8492007,1,21,1.32611,103.84476,3,300,14,42,20190525,0.77,203,365
27355976,3,3,1.35725,103.95348,2,650,1,0,-1,-1.0,1,365
17350694,1,20,1.31665,103.85351,2,62,1,0,-1,-1.0,2,0
21022554,1,21,1.31489,103.84165,3,149,2,1,20151222,0.02,2,0
12035631,1,5,1.2856,103.82841,2,60,5,7,20160712,0.13,1,0
27516195,1,16,1.28185,103.84657,2,160,365,0,-1,-1.0,1,363
8492007,1,20,1.32815,103.86575,3,201,7,25,20180718,0.46,203,309
6459581,1,7,1.31039,103.8845,3,75,1,4,20190812,0.72,5,359
4705949,3,3,1.34159,103.95868,2,54,4,41,20190527,0.75,13,55
25116861,1,10,1.30514,103.85597,3,119,2,158,20190807,3.05,10,122
4705949,3,3,1.34144,103.95809,2,54,4,29,20190427,0.54,13,75
25116861,1,10,1.30402,103.85423,3,115,2,198,20190809,3.61,10,0
16170189,1,24,1.29224,103.84259,2,146,1,0,-1,-1.0,2,0
25116861,1,10,1.30376,103.85471,3,119,2,170,20190807,3.19,10,105
25116861,1,10,1.30543,103.85647,3,115,2,188,20190811,3.44,10,96
25116861,1,10,1.30541,103.85508,3,90,2,153,20190805,2.95,10,58
25116861,1,10,1.30386,103.85459,3,106,2,246,20190808,4.49,10,63
28019065,1,20,1.32723,103.86533,2,208,1,0,-1,-1.0,1,0
28022338,3,4,1.31097,103.93814,2,78,2,0,-1,-1.0,1,363
6459581,1,20,1.31281,103.84826,3,106,1,22,20190826,0.41,5,336
23761993,1,13,1.30197,103.89935,2,49,2,10,20190811,0.62,1,344
6459581,1,7,1.31243,103.88441,3,90,1,8,20190701,0.15,5,353
6459581,1,7,1.31005,103.87613,3,219,1,1,20160219,0.02,5,364
17295605,4,12,1.34489,103.8724,2,58,2,3,20150723,0.05,1,0
26876731,5,36,1.41482,103.83226,2,60,7,0,-1,-1.0,3,364
13468566,1,5,1.2761,103.84071,3,228,6,2,20180202,0.1,4,364
13468566,1,5,1.27493,103.84029,3,200,6,5,20190728,0.11,4,364
26899710,1,7,1.3291,103.88257,2,107,2,7,20190815,0.16,2,363
28382771,1,5,1.27574,103.83632,3,190,365,45,20161217,0.84,6,89
28489587,1,21,1.3195,103.84791,2,99,1,238,20190822,4.39,3,329
28489587,1,21,1.31773,103.84633,2,94,1,191,20190823,3.56,3,351
6459581,1,20,1.31372,103.848,3,131,1,18,20190818,0.35,5,343
21149720,1,20,1.30953,103.85958,3,194,1,9,20180420,0.17,16,351
28378691,1,5,1.27549,103.8373,3,500,7,0,-1,-1.0,1,365
15983434,2,9,1.35162,103.70342,2,250,1,54,20160501,0.99,1,365
28382771,1,28,1.29891,103.84659,3,350,365,44,20160309,0.81,6,83
25185912,1,2,1.31164,103.79555,2,60,30,14,20190805,0.26,14,359
28809566,5,29,1.44201,103.82403,2,111,5,3,20170706,0.07,7,364
28837767,2,33,1.31244,103.75869,1,1000,1,0,-1,-1.0,1,0
28954164,5,1,1.44299,103.79424,2,37,180,107,20190805,2.02,3,11
29023271,4,12,1.35411,103.86946,2,56,1,0,-1,-1.0,1,0
29029063,4,12,1.35047,103.86374,2,81,1,0,-1,-1.0,1,0
8492007,1,21,1.32568,103.85009,3,250,8,12,20170331,0.22,203,364
23722617,1,8,1.29473,103.83885,3,131,5,27,20190719,0.5,84,77
28954164,5,1,1.44196,103.7939,2,37,180,64,20190531,1.22,3,45
8492007,1,21,1.32574,103.85181,3,137,10,6,20170714,0.11,203,364
8527085,1,6,1.30527,103.83424,3,249,2,25,20190725,0.76,38,208
8527085,1,25,1.30372,103.83478,3,628,2,14,20190812,0.42,38,280
15553995,3,4,1.31494,103.90681,2,44,5,11,20190507,0.2,8,332
29295816,4,19,1.36515,103.87495,2,118,2,7,20190324,0.16,5,363
29313840,4,19,1.37762,103.89024,2,800,1,0,-1,-1.0,1,0
26876731,5,36,1.41594,103.83391,2,81,7,0,-1,-1.0,3,363
29431504,1,2,1.31263,103.79793,1,61,1,10,20151112,0.2,1,0
28106320,1,15,1.3356,103.86592,1,300,1,0,-1,-1.0,1,365
18175381,1,7,1.31208,103.88475,3,110,4,3,20160602,0.06,1,0
7548468,1,13,1.29962,103.88732,3,175,3,0,-1,-1.0,1,0
23722617,1,8,1.29523,103.84039,3,115,30,8,20181210,0.17,84,86
14521708,1,10,1.30258,103.84811,3,90,5,24,20190504,0.46,67,48
30026696,1,22,1.28209,103.85191,3,237,2,16,20160404,0.3,1,0
30080617,3,3,1.34587,103.96046,2,85,90,151,20190710,2.97,7,365
30132726,1,5,1.27513,103.81075,2,2000,1,0,-1,-1.0,1,0
23759790,1,20,1.31411,103.84805,2,56,2,0,-1,-1.0,1,0
20712244,4,32,1.38777,103.89649,1,121,2,0,-1,-1.0,1,88
30080617,3,3,1.34495,103.96043,2,69,90,285,20190712,5.4,7,365
30080617,3,3,1.34463,103.96107,2,60,2,296,20190628,5.56,7,0
4751749,2,9,1.35015,103.69571,2,43,90,19,20180812,0.36,2,264
23722617,1,8,1.29638,103.83975,3,119,5,37,20190813,0.7,84,70
7095710,1,20,1.31621,103.85614,2,49,5,16,20190629,0.34,12,49
22287862,1,21,1.32266,103.85221,2,75,1,0,-1,-1.0,1,0
30405960,1,7,1.31677,103.90182,2,44,1,6,20160102,0.11,1,0
4751749,2,9,1.35177,103.69583,2,40,90,14,20181225,0.27,2,292
30454002,4,17,1.39798,103.91082,2,118,1,0,-1,-1.0,1,0
8492007,1,21,1.32584,103.85379,3,218,3,21,20190317,0.4,203,254
30511911,4,19,1.36278,103.87799,2,50,1,0,-1,-1.0,1,0
30542551,3,4,1.3212,103.91483,2,182,1,0,-1,-1.0,1,180
30575582,1,35,1.35071,103.85088,2,119,1,0,-1,-1.0,1,0
5365111,1,10,1.30086,103.85439,3,190,90,195,20190819,3.67,1,59
30630603,1,16,1.2843,103.84738,2,125,21,133,20190313,2.51,1,0
15331836,1,11,1.30544,103.78462,2,69,14,0,-1,-1.0,1,0
14521708,1,16,1.28407,103.84385,3,110,5,34,20190803,0.66,67,125
30569367,3,14,1.36788,103.97171,1,100,1,0,-1,-1.0,1,0
18465663,4,32,1.3991,103.89017,2,50,2,83,20190629,1.61,1,356
7095710,1,20,1.31642,103.85776,3,112,2,42,20190811,0.83,12,318
30080617,3,3,1.34471,103.96249,2,81,90,245,20190703,4.64,7,263
30744596,1,10,1.30218,103.86036,2,87,1,5,20160211,0.1,4,0
30744596,1,10,1.30162,103.86022,2,76,1,39,20161102,0.74,4,0
30744596,1,10,1.30223,103.86083,2,76,1,23,20160806,0.45,4,0
228867,2,9,1.34392,103.7187,2,81,4,0,-1,-1.0,7,364
8097223,1,18,1.29376,103.82802,3,281,3,8,20160212,0.16,1,0
31008861,3,14,1.37854,103.96119,3,189,4,43,20190820,0.82,1,166
12318610,5,36,1.41621,103.84424,2,62,1,11,20190720,0.35,2,330
31213748,1,11,1.28227,103.78501,2,44,25,0,-1,-1.0,1,0
25185912,1,2,1.31137,103.79544,2,75,90,8,20181002,0.16,14,356
7095710,1,20,1.31534,103.85822,3,100,2,83,20190812,1.58,12,320
24496358,3,4,1.3201,103.91476,2,131,3,0,-1,-1.0,24,346
24496358,3,4,1.31934,103.91574,2,90,3,5,20180917,0.1,24,342
23722617,1,8,1.29467,103.83839,3,119,6,56,20190812,1.06,84,62
14521708,1,7,1.31466,103.88736,3,90,14,68,20190727,1.31,67,0
31351053,3,4,1.3316,103.94739,3,250,1,0,-1,-1.0,1,0
23772720,1,18,1.29504,103.82971,2,58,21,6,20181206,0.13,4,149
31498431,2,23,1.36634,103.76963,2,110,2,33,20160611,0.63,1,0
31557595,3,14,1.35894,103.96605,2,31,90,0,-1,-1.0,2,332
23722617,1,7,1.31323,103.88802,3,82,4,130,20190803,2.47,84,41
31657441,1,25,1.30067,103.8392,3,219,2,118,20190810,2.32,1,46
23722617,1,7,1.31443,103.88751,3,85,15,124,20190512,2.36,84,61
14521708,1,7,1.31648,103.89486,3,85,1,62,20190730,1.18,67,72
23722617,1,7,1.31394,103.8866,3,90,4,51,20190810,1.01,84,33
14521708,1,7,1.31585,103.88554,3,110,1,24,20190724,0.46,67,89
14521708,1,7,1.31414,103.8881,3,85,1,79,20190709,1.53,67,120
14521708,1,7,1.3156,103.88776,3,92,4,26,20190812,0.49,67,73
23722617,1,7,1.31312,103.88663,3,94,9,29,20190301,0.56,84,68
30080617,3,3,1.34468,103.96102,2,56,2,263,20190707,5.02,7,0
31212677,4,17,1.39866,103.90555,2,49,180,0,-1,-1.0,2,365
24496358,3,4,1.32112,103.91641,2,119,3,3,20161116,0.06,24,350
14521708,1,16,1.28563,103.845,3,106,10,22,20190710,0.42,67,47
14521708,1,16,1.28362,103.84509,3,131,4,24,20190710,0.47,67,81
23722617,1,7,1.31352,103.88728,3,82,24,75,20180916,1.46,84,74
6954638,1,11,1.29297,103.76953,1,19,5,3,20180129,0.08,9,350
32171129,4,26,1.37741,103.84776,2,62,1,2,20150508,0.04,2,0
32184450,1,21,1.32734,103.84433,3,300,25,26,20190624,0.51,67,365
31718578,1,5,1.27495,103.83571,2,81,2,162,20190822,3.13,1,289
23772720,3,4,1.31265,103.9366,3,165,4,8,20190416,0.16,4,303
20989836,1,7,1.3131,103.89178,2,60,1,0,-1,-1.0,1,0
14143492,1,8,1.29568,103.84042,3,81,1,0,-1,-1.0,1,0
27289700,1,35,1.35613,103.84983,2,106,1,0,-1,-1.0,2,362
25185912,1,2,1.31238,103.79542,2,78,28,9,20181212,0.18,14,347
6954638,1,11,1.29154,103.76891,1,25,5,2,20161009,0.05,9,0
23722617,1,16,1.28368,103.84563,3,115,6,25,20190812,0.49,84,60
32683666,5,1,1.42803,103.78584,3,181,93,11,20190701,0.23,1,266
23722617,1,8,1.29561,103.84035,3,119,6,21,20190513,0.41,84,45
14521708,1,16,1.28359,103.84564,3,119,5,21,20190723,0.58,67,117
14521708,1,16,1.28342,103.84553,3,110,4,44,20190717,1.06,67,117
26899710,1,7,1.32958,103.88464,2,94,3,15,20190714,0.3,2,352
32798595,1,22,1.28026,103.85296,2,90,60,1,20160324,0.02,41,364
32818221,2,27,1.35586,103.75322,2,35,1,2,20180813,0.14,1,66
19484680,1,15,1.33683,103.87099,3,200,2,0,-1,-1.0,1,0
8948251,1,16,1.28326,103.84318,2,56,90,1,20161103,0.03,83,343
24744905,1,35,1.3461,103.84932,2,150,1,0,-1,-1.0,1,0
33019244,1,21,1.32526,103.84718,3,100,365,0,-1,-1.0,1,365
33033981,1,18,1.29584,103.82675,3,169,2,2,20150614,0.04,1,0
3751978,1,24,1.28985,103.84782,2,110,2,6,20151016,0.12,1,0
8363779,2,23,1.36895,103.76637,2,69,2,1,20160129,0.02,2,26
33096269,1,7,1.31322,103.87976,2,50,2,99,20190826,3.26,14,77
20380931,1,10,1.30291,103.84871,2,69,1,4,20151127,0.08,1,0
14521708,1,7,1.31532,103.8874,3,94,1,50,20190810,0.97,67,65
8271875,5,36,1.42841,103.83065,2,56,2,22,20160204,0.44,1,0
33189209,1,7,1.31644,103.88702,3,199,2,59,20190821,1.14,23,51
23722617,1,7,1.31314,103.88681,3,181,4,48,20190810,0.94,84,61
33541399,2,9,1.34007,103.6962,2,81,1,0,-1,-1.0,1,0
23722617,1,7,1.3132,103.88757,3,82,5,60,20190713,1.18,84,0
14521708,1,10,1.30288,103.84825,3,89,6,3,20180527,0.06,67,0
33799940,1,2,1.31174,103.79713,2,50,1,1,20150609,0.02,1,0
8492007,1,21,1.32786,103.84907,3,218,14,35,20190102,0.68,203,316
7210103,1,8,1.29628,103.84034,3,208,7,23,20190816,0.45,4,363
20883050,1,7,1.31097,103.8826,2,90,1,115,20190812,2.22,37,319
32662695,1,7,1.31271,103.88891,2,79,1,0,-1,-1.0,1,0
34021900,1,22,1.29554,103.85428,2,197,1,0,-1,-1.0,1,363
20870482,1,16,1.28107,103.84132,3,304,3,115,20190807,2.24,9,105
667204,1,11,1.29497,103.80752,2,75,3,0,-1,-1.0,1,0
244567,1,5,1.28315,103.83406,3,201,2,3,20151010,0.06,1,260
34146820,1,18,1.30908,103.81955,2,150,3,0,-1,-1.0,1,363
33003286,2,33,1.29361,103.76746,2,81,5,34,20190525,0.67,2,115
229339,1,5,1.28374,103.83513,3,110,2,28,20190703,0.55,26,333
6975532,1,2,1.33081,103.80396,3,360,7,0,-1,-1.0,1,0
5556667,1,2,1.34486,103.76871,2,76,90,2,20180122,0.04,1,365
24496358,3,4,1.32089,103.91503,2,90,3,2,20190612,0.13,24,301
229339,1,5,1.28357,103.82995,3,115,1,11,20190804,1.25,26,349
11885993,1,8,1.29289,103.84007,2,65,2,2,20150804,0.04,1,0
28809566,5,29,1.43972,103.8226,2,53,5,8,20190413,0.18,7,362
229339,1,5,1.28214,103.83121,3,125,1,3,20190624,0.06,26,326
14521708,1,7,1.31452,103.88589,3,100,4,22,20190628,0.43,67,83
21149720,1,20,1.31015,103.85967,3,222,1,1,20160820,0.03,16,351
23722617,1,7,1.31364,103.88734,3,99,6,55,20190802,1.13,84,51
34649530,1,21,1.32401,103.853,3,71,90,3,20190710,0.1,3,42
8492007,1,21,1.32831,103.84834,3,119,5,13,20190217,0.29,203,319
34707865,4,12,1.34471,103.86898,2,81,1,90,20190817,1.84,3,333
11324694,1,20,1.313,103.85922,2,76,90,11,20190331,0.22,2,256
31721965,1,22,1.27914,103.85002,2,89,90,0,-1,-1.0,1,365
33266212,1,11,1.30531,103.78374,2,87,28,18,20190323,0.37,1,280
23892865,1,6,1.31152,103.84027,3,131,5,2,20151129,0.04,1,0
34906406,2,30,1.37734,103.75464,2,18,1,1,20150630,0.02,1,0
23722617,1,7,1.31467,103.88749,3,181,7,40,20190810,0.78,84,74
14521708,1,7,1.31374,103.88752,3,85,4,99,20190804,1.95,67,73
14521708,1,7,1.31375,103.88663,3,85,14,28,20190623,0.55,67,0
33944993,3,4,1.31683,103.91109,3,100,90,11,20180808,0.23,2,54
35056493,1,24,1.29209,103.84109,3,137,8,27,20181122,0.53,1,0
35065351,5,29,1.44154,103.82393,1,54,7,1,20150702,0.02,2,364
20755031,3,4,1.33331,103.94124,2,69,2,3,20160130,0.06,1,0
8773916,1,10,1.30205,103.85804,2,119,1,2,20180101,0.07,7,233
10483053,1,6,1.31569,103.8367,2,100,2,0,-1,-1.0,1,0
34707865,4,12,1.34399,103.87076,2,67,1,51,20190816,1.02,3,74
34707865,4,12,1.34604,103.87111,2,69,1,70,20190825,1.38,3,341
28382771,3,4,1.3125,103.91188,3,219,365,25,20160917,0.49,6,365
15067769,1,28,1.29836,103.84279,2,81,5,0,-1,-1.0,2,0
35467530,1,8,1.29453,103.83733,2,78,1,111,20190811,2.19,2,3
29444441,1,21,1.31564,103.84075,2,1800,1,0,-1,-1.0,1,83
28809566,5,29,1.44151,103.82377,1,53,5,2,20150912,0.04,7,364
11592391,1,2,1.31821,103.77942,2,75,5,0,-1,-1.0,1,0
3142273,1,20,1.31806,103.85172,3,94,2,4,20171228,0.1,1,0
35746057,2,30,1.38056,103.75988,3,239,2,7,20181216,0.15,3,325
34397948,2,27,1.35955,103.75002,2,181,1,0,-1,-1.0,1,364
35761298,1,24,1.28777,103.84907,2,125,90,74,20181223,1.46,1,270
8703688,1,35,1.35011,103.84667,3,100,92,0,-1,-1.0,3,0
437092,1,11,1.30728,103.78113,3,150,14,21,20190727,0.41,1,291
35833085,4,19,1.37877,103.8895,3,2300,365,0,-1,-1.0,1,365
4962175,1,7,1.31406,103.88626,2,60,1,2,20150710,0.04,1,0
7095710,1,20,1.31584,103.85582,3,94,2,67,20190810,1.33,12,311
17140538,1,5,1.27517,103.83639,3,160,13,0,-1,-1.0,1,0
9436844,1,7,1.30767,103.88146,2,81,2,0,-1,-1.0,1,0
20883050,1,7,1.31117,103.88298,2,90,1,79,20190812,1.56,37,340
343908,1,16,1.28376,103.83965,2,93,4,3,20170331,0.09,1,157
8948251,1,20,1.30886,103.86363,2,50,20,1,20150802,0.02,83,362
2413412,1,20,1.30854,103.86291,2,36,18,4,20190701,0.12,112,354
16170189,1,7,1.31226,103.88312,2,139,1,0,-1,-1.0,2,0
23722617,1,16,1.28343,103.84512,3,115,4,44,20190813,0.9,84,69
36262365,1,5,1.28718,103.8262,2,85,1,0,-1,-1.0,1,0
26768586,3,3,1.34764,103.94037,2,200,1,0,-1,-1.0,1,365
13512177,1,22,1.27988,103.85065,3,268,2,34,20190812,0.68,4,38
11648081,1,10,1.30233,103.84643,2,100,2,30,20181223,0.67,2,0
5359280,1,18,1.29432,103.82612,3,151,1,18,20180710,0.4,2,365
35045917,1,2,1.31887,103.77462,2,50,3,1,20150928,0.02,1,0
34623849,1,7,1.31333,103.90434,3,139,90,19,20171128,0.54,2,0
35467530,1,8,1.29647,103.83779,2,74,1,129,20190804,2.6,2,5
13512177,1,22,1.27946,103.85592,3,268,2,22,20190810,0.43,4,38
14521708,1,7,1.31496,103.88691,3,94,4,30,20190810,0.6,67,32
14521708,1,7,1.3144,103.88671,3,85,4,81,20190811,1.61,67,127
14521708,1,7,1.3143,103.88604,3,99,5,17,20180918,0.34,67,52
36696183,1,16,1.28898,103.83944,2,28,1,0,-1,-1.0,1,0
522068,3,4,1.30898,103.91219,2,87,1,72,20170724,1.45,1,0
14521708,1,7,1.31536,103.88574,3,85,5,62,20190716,1.23,67,43
229339,1,5,1.28411,103.83254,3,132,2,9,20190516,0.18,26,292
2413412,1,20,1.3123,103.86255,2,37,28,1,20180712,0.07,112,331
3800044,1,10,1.3026,103.85195,3,250,1,248,20190811,4.99,1,229
13512177,1,22,1.27967,103.85539,3,268,2,49,20190714,0.97,4,38
6005951,1,21,1.32402,103.85313,2,75,5,7,20190622,0.15,1,2
11648081,1,10,1.30105,103.84786,2,100,2,226,20190813,4.49,2,228
14772025,4,32,1.3865,103.89341,2,25,180,2,20150709,0.04,2,365
14521708,1,7,1.3148,103.88593,3,90,14,16,20190808,0.61,67,90
31464513,1,21,1.32618,103.85394,3,235,4,12,20190314,0.35,114,275
21914963,1,20,1.31737,103.85084,2,100,90,1,20150824,0.02,1,363
8948251,1,7,1.31417,103.88224,2,44,18,0,-1,-1.0,83,353
27341420,1,2,1.31509,103.80398,3,200,2,15,20161231,0.3,1,0
37284901,1,20,1.32647,103.86453,3,200,90,0,-1,-1.0,1,358
37291194,1,11,1.28618,103.79122,2,50,4,1,20151210,0.02,1,0
32946900,1,5,1.27173,103.82232,1,43,10,0,-1,-1.0,1,0
24308449,1,10,1.30331,103.84848,2,75,5,3,20160105,0.06,1,0
14521708,1,7,1.31405,103.88619,3,94,1,29,20190808,0.6,67,84
14521708,1,7,1.314,103.88576,3,90,4,18,20190812,0.38,67,64
26234826,3,4,1.32087,103.91189,3,135,2,133,20190130,2.68,2,0
26336186,1,22,1.27516,103.8453,3,140,20,4,20160330,0.08,1,0
37458245,1,5,1.28305,103.82722,3,129,2,25,20190816,0.51,1,0
23722617,1,7,1.31382,103.88744,3,219,4,5,20190804,0.1,84,83
37512810,1,11,1.30623,103.78258,3,181,2,9,20180820,0.24,2,0
37526922,1,2,1.3118,103.79917,3,490,2,3,20160731,0.06,1,0
16640940,1,5,1.27242,103.80923,2,75,1,37,20190203,1.13,1,319
37512810,1,11,1.30798,103.78604,3,181,3,25,20180524,0.5,2,0
21315137,1,20,1.31267,103.87457,3,999,80,58,20171123,1.16,7,269
6593563,1,20,1.31791,103.85083,3,131,4,14,20170102,0.28,1,0
4432314,1,7,1.31575,103.88392,2,58,2,42,20180102,1.07,2,0
37629739,1,7,1.31553,103.8909,2,78,1,5,20180621,0.1,3,0
37651301,1,5,1.28283,103.83109,2,99,2,1,20150805,0.02,3,0
34438130,5,1,1.43537,103.77406,2,60,1,1,20180801,0.08,1,363
8363779,2,23,1.36949,103.76564,2,44,1,20,20160615,0.4,2,193
9234946,1,5,1.27832,103.83774,2,87,90,9,20171209,0.18,5,364
37651301,1,5,1.27876,103.82701,2,75,1,6,20160731,0.12,3,0
37651301,1,5,1.28084,103.82894,2,51,1,1,20151226,0.02,3,0
1119168,1,18,1.29407,103.8284,2,200,1,0,-1,-1.0,1,364
8492007,1,10,1.30649,103.84785,3,137,3,4,20180510,0.08,203,243
229339,1,5,1.28273,103.83349,3,139,1,13,20190721,0.26,26,220
229339,1,5,1.28446,103.83441,3,153,1,6,20190503,0.12,26,208
20213602,3,4,1.31441,103.9127,2,90,3,4,20160408,0.08,1,363
28715996,4,17,1.41061,103.90128,3,135,1,2,20151227,0.04,1,0
37964493,2,9,1.33317,103.72422,2,65,90,23,20190127,0.57,2,0
23134103,2,9,1.34207,103.71739,1,69,2,2,20150906,0.04,1,0
33870797,4,12,1.3528,103.86583,3,110,2,3,20160809,0.06,1,0
38043100,4,26,1.38496,103.84138,3,99,5,5,20170818,0.1,1,239
10791386,1,18,1.29374,103.82439,2,65,1,0,-1,-1.0,1,0
35746057,1,22,1.27383,103.84634,3,189,15,1,20150816,0.02,3,180
15553995,1,7,1.31427,103.90594,2,69,5,0,-1,-1.0,8,85
14521708,1,7,1.31569,103.88784,3,100,1,21,20190811,0.44,67,84
37629739,1,7,1.31306,103.89173,2,69,1,1,20150719,0.02,3,0
229339,1,5,1.28539,103.83356,3,139,1,34,20190801,0.68,26,303
23929369,5,1,1.44013,103.79117,2,190,2,0,-1,-1.0,1,363
31583707,1,7,1.31286,103.88659,2,50,90,23,20170217,0.49,2,36
38303962,1,21,1.31898,103.84614,3,219,30,142,20190805,2.88,2,283
16884152,1,21,1.32281,103.85133,3,131,180,5,20160103,0.1,1,365
38342813,1,21,1.32214,103.84917,3,200,5,46,20190821,0.95,1,335
12083856,2,9,1.3426,103.71501,2,51,7,28,20181023,0.62,2,299
38410376,3,14,1.37835,103.95465,2,187,1,0,-1,-1.0,1,0
30964139,3,4,1.32101,103.9255,3,151,3,4,20161030,0.08,1,0
14521708,1,7,1.31481,103.88701,3,87,1,59,20190813,1.18,67,70
38627498,1,20,1.30934,103.86337,2,69,5,0,-1,-1.0,1,0
31176691,1,7,1.30661,103.88659,3,190,3,0,-1,-1.0,1,0
8948251,1,16,1.28425,103.84296,2,37,90,2,20190506,0.13,83,354
23722617,1,7,1.31489,103.88798,3,181,5,46,20190716,0.92,84,36
10248444,1,8,1.29484,103.83859,3,128,1,46,20190726,1.07,48,343
38980224,4,26,1.39037,103.83532,3,169,3,59,20161002,1.2,1,0
27072426,4,32,1.38404,103.89558,2,40,3,5,20170903,0.1,2,0
29717004,4,12,1.35419,103.87758,2,79,2,1,20150927,0.02,1,0
16617462,1,11,1.30155,103.79117,3,171,2,89,20190820,2.2,1,101
39217103,2,33,1.30631,103.76292,2,60,1,0,-1,-1.0,1,0
39335164,2,27,1.3549,103.75239,2,79,3,1,20160306,0.02,1,0
32388094,4,26,1.37175,103.8475,2,62,2,108,20190808,2.2,1,222
10064384,1,22,1.27377,103.84523,2,200,90,96,20190213,2.15,10,347
39438022,1,7,1.31498,103.88587,2,44,1,0,-1,-1.0,1,0
14521708,1,7,1.31339,103.88609,3,89,4,27,20190812,0.55,67,77
10064384,1,22,1.274,103.84603,2,160,90,11,20181130,0.28,10,364
11921295,1,20,1.31099,103.85652,3,150,1,0,-1,-1.0,1,0
10064384,1,22,1.27843,103.84614,2,169,90,37,20190106,0.81,10,354
10064384,1,22,1.2745,103.84656,2,150,90,30,20190104,0.7,10,0
10064384,1,16,1.27829,103.84485,2,169,90,32,20190118,0.7,10,365
6039862,1,8,1.29795,103.83012,2,75,10,13,20190806,0.26,1,325
26823765,1,6,1.3055,103.84008,3,129,3,65,20190710,1.55,6,132
39718280,1,7,1.31245,103.87858,2,49,1,3,20150827,0.06,1,0
15553995,1,7,1.31443,103.90604,2,60,3,5,20190217,0.12,8,361
23722617,1,7,1.31544,103.88674,3,119,7,6,20190711,0.13,84,87
34333799,1,5,1.27718,103.82167,2,72,3,291,20190822,6.05,1,186
39328492,3,4,1.32796,103.92311,1,81,1,0,-1,-1.0,1,363
23722617,1,8,1.29611,103.84064,3,119,4,57,20190808,1.15,84,58
5845605,3,4,1.33734,103.92298,3,144,3,22,20190814,0.46,1,171
7614592,1,5,1.26714,103.81071,3,450,2,112,20190816,2.34,14,336
8492007,1,21,1.32795,103.84354,3,358,7,11,20190728,0.24,203,275
23722617,1,7,1.31373,103.88803,3,119,20,12,20190101,0.24,84,89
